network,autonomous_system_number,autonomous_system_organization
52.84.74.0/23,16509,amazon-02
52.84.73.0/24,16509,amazon-02
52.84.64.0/21,16509,amazon-02
52.84.60.0/22,16509,amazon-02
52.84.59.0/24,16509,amazon-02
52.84.56.0/24,16509,amazon-02
52.84.48.0/21,16509,amazon-02
52.84.32.0/20,16509,amazon-02
52.84.16.0/20,16509,amazon-02
52.84.8.0/21,16509,amazon-02
52.84.134.0/24,16509,amazon-02
52.85.163.0/24,16509,amazon-02
52.85.164.0/22,16509,amazon-02
52.85.169.0/24,16509,amazon-02
52.95.24.0/22,16509,amazon-02
52.95.16.0/21,16509,amazon-02
52.95.0.0/20,16509,amazon-02
52.94.252.0/22,16509,amazon-02
52.94.240.0/22,16509,amazon-02
52.94.224.0/20,16509,amazon-02
52.94.208.0/20,16509,amazon-02
52.95.28.0/24,16509,amazon-02
52.94.204.0/22,16509,amazon-02
52.94.148.0/22,16509,amazon-02
52.94.146.0/24,16509,amazon-02
52.94.144.0/23,16509,amazon-02
52.94.128.0/20,16509,amazon-02
52.94.120.0/21,16509,amazon-02
52.94.112.0/22,16509,amazon-02
52.94.96.0/20,16509,amazon-02
52.94.160.0/19,16509,amazon-02
52.95.34.0/23,16509,amazon-02
52.95.48.0/22,16509,amazon-02
52.95.56.0/22,16509,amazon-02
52.95.235.0/24,16509,amazon-02
52.95.230.0/24,16509,amazon-02
52.95.228.0/23,16509,amazon-02
52.95.224.0/22,16509,amazon-02
52.95.212.0/22,16509,amazon-02
52.95.192.0/20,16509,amazon-02
52.95.160.0/19,16509,amazon-02
52.95.156.0/24,16509,amazon-02
52.95.152.0/22,16509,amazon-02
52.95.144.0/21,16509,amazon-02
52.95.128.0/20,16509,amazon-02
52.95.112.0/20,16509,amazon-02
52.95.111.0/24,16509,amazon-02
52.95.108.0/23,16509,amazon-02
52.95.104.0/22,16509,amazon-02
52.95.96.0/22,16509,amazon-02
52.95.64.0/19,16509,amazon-02
52.94.80.0/20,16509,amazon-02
52.94.72.0/21,16509,amazon-02
52.94.68.0/23,16509,amazon-02
52.94.64.0/22,16509,amazon-02
52.85.248.0/23,16509,amazon-02
52.85.247.0/24,16509,amazon-02
52.85.244.0/24,16509,amazon-02
52.85.240.0/22,16509,amazon-02
52.85.232.0/21,16509,amazon-02
52.85.228.0/22,16509,amazon-02
52.85.227.0/24,16509,amazon-02
52.85.224.0/23,16509,amazon-02
52.85.220.0/22,16509,amazon-02
52.85.212.0/23,16509,amazon-02
52.85.208.0/22,16509,amazon-02
52.85.192.0/20,16509,amazon-02
52.85.184.0/21,16509,amazon-02
52.85.180.0/23,16509,amazon-02
52.85.176.0/22,16509,amazon-02
52.85.172.0/22,16509,amazon-02
52.85.170.0/23,16509,amazon-02
52.88.0.0/15,16509,amazon-02
52.46.80.0/21,16509,amazon-02
52.92.0.0/21,16509,amazon-02
217.169.73.0/24,16509,amazon-02
52.94.32.0/19,16509,amazon-02
52.94.30.0/24,16509,amazon-02
52.94.28.0/23,16509,amazon-02
52.94.24.0/23,16509,amazon-02
52.94.23.0/24,16509,amazon-02
52.94.20.0/24,16509,amazon-02
52.94.16.0/22,16509,amazon-02
52.94.12.0/22,16509,amazon-02
52.94.10.0/23,16509,amazon-02
52.94.8.0/24,16509,amazon-02
52.94.0.0/21,16509,amazon-02
52.92.224.0/19,16509,amazon-02
52.92.208.0/21,16509,amazon-02
52.92.192.0/20,16509,amazon-02
52.92.176.0/20,16509,amazon-02
52.92.160.0/21,16509,amazon-02
52.92.128.0/19,16509,amazon-02
52.92.16.0/21,16509,amazon-02
52.95.239.0/24,16509,amazon-02
52.46.64.0/20,16509,amazon-02
52.46.61.0/24,16509,amazon-02
43.218.0.0/16,16509,amazon-02
43.216.0.0/15,16509,amazon-02
43.200.0.0/13,16509,amazon-02
43.198.0.0/15,16509,amazon-02
40.183.36.0/23,16509,amazon-02
40.183.32.0/22,16509,amazon-02
40.183.24.0/22,16509,amazon-02
43.228.144.0/23,16509,amazon-02
40.183.16.0/21,16509,amazon-02
40.172.0.0/16,16509,amazon-02
37.221.72.0/22,16509,amazon-02
37.77.201.0/24,16509,amazon-02
35.176.0.0/13,16509,amazon-02
35.160.0.0/13,16509,amazon-02
35.156.0.0/14,16509,amazon-02
35.154.0.0/15,16509,amazon-02
40.176.0.0/15,16509,amazon-02
43.250.192.0/23,16509,amazon-02
44.224.0.0/11,16509,amazon-02
45.8.84.0/22,16509,amazon-02
45.95.209.0/24,16509,amazon-02
45.95.94.0/24,16509,amazon-02
45.93.188.0/24,16509,amazon-02
45.92.116.0/22,16509,amazon-02
45.91.255.0/24,16509,amazon-02
45.89.128.0/22,16509,amazon-02
45.88.251.0/24,16509,amazon-02
45.88.248.0/24,16509,amazon-02
45.88.28.0/22,16509,amazon-02
45.80.175.0/24,16509,amazon-02
45.62.90.0/23,16509,amazon-02
45.45.214.0/24,16509,amazon-02
45.42.136.0/22,16509,amazon-02
45.13.100.0/22,16509,amazon-02
45.11.252.0/23,16509,amazon-02
45.9.130.0/23,16509,amazon-02
45.9.129.0/24,16509,amazon-02
35.152.0.0/16,16509,amazon-02
45.113.83.0/24,16509,amazon-02
35.80.0.0/12,16509,amazon-02
35.71.128.0/17,16509,amazon-02
27.0.0.0/22,16509,amazon-02
23.251.248.0/22,16509,amazon-02
23.251.240.0/21,16509,amazon-02
23.251.232.0/21,16509,amazon-02
23.251.224.0/22,16509,amazon-02
23.249.222.0/23,16509,amazon-02
23.249.220.0/24,16509,amazon-02
31.14.31.0/24,16509,amazon-02
23.249.218.0/23,16509,amazon-02
23.249.208.0/23,16509,amazon-02
23.249.168.0/24,16509,amazon-02
23.247.161.0/24,16509,amazon-02
23.239.243.0/24,16509,amazon-02
23.239.241.0/24,16509,amazon-02
23.191.48.0/24,16509,amazon-02
23.183.112.0/23,16509,amazon-02
23.249.215.0/24,16509,amazon-02
31.25.8.0/23,16509,amazon-02
31.171.211.0/24,16509,amazon-02
31.171.212.0/24,16509,amazon-02
35.71.120.0/24,16509,amazon-02
35.71.118.0/23,16509,amazon-02
35.71.117.0/24,16509,amazon-02
35.71.114.0/24,16509,amazon-02
35.71.110.0/23,16509,amazon-02
35.71.109.0/24,16509,amazon-02
35.71.106.0/24,16509,amazon-02
35.71.105.0/24,16509,amazon-02
35.71.102.0/24,16509,amazon-02
35.71.100.0/23,16509,amazon-02
35.71.98.0/23,16509,amazon-02
35.71.97.0/24,16509,amazon-02
35.71.72.0/22,16509,amazon-02
35.71.64.0/22,16509,amazon-02
34.240.0.0/12,16509,amazon-02
34.208.0.0/12,16509,amazon-02
31.223.192.0/20,16509,amazon-02
35.72.0.0/13,16509,amazon-02
45.129.53.0/24,16509,amazon-02
45.129.54.0/23,16509,amazon-02
45.129.192.0/24,16509,amazon-02
51.149.8.0/24,16509,amazon-02
51.112.0.0/16,16509,amazon-02
51.96.0.0/16,16509,amazon-02
51.92.0.0/16,16509,amazon-02
51.84.0.0/15,16509,amazon-02
51.44.0.0/16,16509,amazon-02
51.20.0.0/15,16509,amazon-02
51.149.14.0/24,16509,amazon-02
51.16.0.0/15,16509,amazon-02
50.115.218.0/23,16509,amazon-02
50.115.212.0/23,16509,amazon-02
50.114.182.0/23,16509,amazon-02
50.112.0.0/16,16509,amazon-02
50.18.0.0/16,16509,amazon-02
47.128.0.0/14,16509,amazon-02
46.255.76.0/24,16509,amazon-02
50.115.222.0/23,16509,amazon-02
51.149.250.0/23,16509,amazon-02
51.149.252.0/24,16509,amazon-02
51.199.252.0/22,16509,amazon-02
52.46.58.0/24,16509,amazon-02
52.46.56.0/23,16509,amazon-02
52.46.54.0/23,16509,amazon-02
52.46.53.0/24,16509,amazon-02
52.46.51.0/24,16509,amazon-02
52.46.48.0/24,16509,amazon-02
52.46.46.0/23,16509,amazon-02
52.46.44.0/24,16509,amazon-02
52.46.43.0/24,16509,amazon-02
52.46.36.0/24,16509,amazon-02
52.46.34.0/23,16509,amazon-02
52.46.25.0/24,16509,amazon-02
52.40.0.0/14,16509,amazon-02
52.32.0.0/13,16509,amazon-02
52.24.0.0/13,16509,amazon-02
52.16.0.0/14,16509,amazon-02
52.8.0.0/13,16509,amazon-02
46.228.140.0/24,16509,amazon-02
46.228.136.0/23,16509,amazon-02
46.228.135.0/24,16509,amazon-02
46.227.47.0/24,16509,amazon-02
45.223.12.0/24,16509,amazon-02
45.159.224.0/22,16509,amazon-02
45.159.120.0/22,16509,amazon-02
45.156.96.0/22,16509,amazon-02
45.155.99.0/24,16509,amazon-02
45.154.152.0/22,16509,amazon-02
45.154.18.0/23,16509,amazon-02
45.152.134.0/23,16509,amazon-02
45.149.108.0/22,16509,amazon-02
45.146.156.0/24,16509,amazon-02
45.143.132.0/22,16509,amazon-02
45.141.91.0/24,16509,amazon-02
45.140.152.0/22,16509,amazon-02
45.138.17.0/24,16509,amazon-02
45.136.242.0/24,16509,amazon-02
45.136.241.0/24,16509,amazon-02
45.135.238.0/24,16509,amazon-02
45.223.211.0/24,16509,amazon-02
52.46.62.0/23,16509,amazon-02
45.223.213.0/24,16509,amazon-02
46.8.195.0/24,16509,amazon-02
46.227.44.0/23,16509,amazon-02
46.227.40.0/22,16509,amazon-02
46.137.0.0/16,16509,amazon-02
46.51.224.0/19,16509,amazon-02
46.51.216.0/21,16509,amazon-02
46.51.192.0/20,16509,amazon-02
46.51.128.0/18,16509,amazon-02
46.28.63.0/24,16509,amazon-02
46.28.58.0/23,16509,amazon-02
46.20.212.0/22,16509,amazon-02
46.19.168.0/23,16509,amazon-02
46.18.245.0/24,16509,amazon-02
46.17.216.0/24,16509,amazon-02
46.17.76.0/24,16509,amazon-02
46.17.74.0/24,16509,amazon-02
46.17.72.0/23,16509,amazon-02
46.8.198.0/24,16509,amazon-02
46.8.100.0/22,16509,amazon-02
108.159.247.0/24,16509,amazon-02
52.95.240.0/22,16509,amazon-02
52.95.246.0/23,16509,amazon-02
54.239.98.0/23,16509,amazon-02
54.239.96.0/24,16509,amazon-02
54.239.64.0/21,16509,amazon-02
54.239.56.0/21,16509,amazon-02
54.239.54.0/23,16509,amazon-02
54.239.48.0/22,16509,amazon-02
54.239.32.0/21,16509,amazon-02
54.239.113.0/24,16509,amazon-02
54.239.16.0/20,16509,amazon-02
54.239.4.0/22,16509,amazon-02
54.239.2.0/23,16509,amazon-02
54.238.0.0/16,16509,amazon-02
54.232.0.0/15,16509,amazon-02
54.231.128.0/17,16509,amazon-02
54.231.120.0/21,16509,amazon-02
54.231.88.0/24,16509,amazon-02
54.239.8.0/21,16509,amazon-02
54.239.116.0/22,16509,amazon-02
54.239.120.0/21,16509,amazon-02
54.239.130.0/23,16509,amazon-02
54.240.16.0/24,16509,amazon-02
54.240.0.0/21,16509,amazon-02
54.239.216.0/23,16509,amazon-02
54.239.200.0/23,16509,amazon-02
54.239.195.0/24,16509,amazon-02
54.239.187.0/24,16509,amazon-02
54.239.180.0/23,16509,amazon-02
54.239.176.0/23,16509,amazon-02
54.239.172.0/22,16509,amazon-02
54.239.168.0/23,16509,amazon-02
54.239.164.0/23,16509,amazon-02
54.239.162.0/23,16509,amazon-02
54.239.158.0/23,16509,amazon-02
54.239.152.0/23,16509,amazon-02
54.239.142.0/23,16509,amazon-02
54.239.135.0/24,16509,amazon-02
54.239.132.0/23,16509,amazon-02
54.231.40.0/21,16509,amazon-02
54.240.24.0/22,16509,amazon-02
54.231.36.0/24,16509,amazon-02
54.231.0.0/24,16509,amazon-02
54.230.80.0/20,16509,amazon-02
54.230.72.0/21,16509,amazon-02
54.230.64.0/22,16509,amazon-02
54.230.32.0/19,16509,amazon-02
54.230.16.0/20,16509,amazon-02
54.230.8.0/21,16509,amazon-02
54.230.6.0/23,16509,amazon-02
54.230.96.0/22,16509,amazon-02
54.230.0.0/22,16509,amazon-02
54.220.0.0/16,16509,amazon-02
54.216.0.0/14,16509,amazon-02
54.215.192.0/18,16509,amazon-02
54.215.160.0/19,16509,amazon-02
54.215.152.0/21,16509,amazon-02
54.215.151.0/24,16509,amazon-02
54.215.150.192/26,16509,amazon-02
54.228.0.0/15,16509,amazon-02
54.230.104.0/21,16509,amazon-02
54.230.112.0/20,16509,amazon-02
54.230.129.0/24,16509,amazon-02
54.230.240.0/20,16509,amazon-02
54.230.232.0/21,16509,amazon-02
54.230.224.0/22,16509,amazon-02
54.230.208.0/20,16509,amazon-02
54.230.200.0/22,16509,amazon-02
54.230.192.0/21,16509,amazon-02
54.230.184.0/21,16509,amazon-02
54.230.176.0/22,16509,amazon-02
54.230.168.0/21,16509,amazon-02
54.230.164.0/22,16509,amazon-02
54.230.156.0/22,16509,amazon-02
54.230.155.0/24,16509,amazon-02
54.230.152.0/23,16509,amazon-02
54.230.144.0/21,16509,amazon-02
54.230.136.0/21,16509,amazon-02
54.230.132.0/22,16509,amazon-02
54.230.130.0/24,16509,amazon-02
54.231.34.0/23,16509,amazon-02
54.240.50.0/23,16509,amazon-02
54.240.52.0/22,16509,amazon-02
54.240.56.0/21,16509,amazon-02
64.95.152.0/24,16509,amazon-02
64.69.223.0/24,16509,amazon-02
64.69.212.0/24,16509,amazon-02
64.65.61.0/24,16509,amazon-02
64.64.104.0/22,16509,amazon-02
64.64.100.0/23,16509,amazon-02
64.64.98.0/23,16509,amazon-02
64.95.155.0/24,16509,amazon-02
64.57.6.0/23,16509,amazon-02
64.56.212.0/24,16509,amazon-02
64.52.111.0/24,16509,amazon-02
64.45.130.0/23,16509,amazon-02
64.45.129.0/24,16509,amazon-02
64.35.162.0/24,16509,amazon-02
63.246.112.0/24,16509,amazon-02
63.176.0.0/14,16509,amazon-02
64.57.5.0/24,16509,amazon-02
64.130.32.0/21,16509,amazon-02
64.187.128.0/20,16509,amazon-02
64.190.110.0/24,16509,amazon-02
64.252.100.0/22,16509,amazon-02
64.252.98.0/23,16509,amazon-02
64.252.88.0/23,16509,amazon-02
64.252.80.0/21,16509,amazon-02
64.252.72.0/21,16509,amazon-02
64.252.70.0/23,16509,amazon-02
64.252.65.0/24,16509,amazon-02
64.238.14.0/24,16509,amazon-02
64.238.6.0/24,16509,amazon-02
64.238.5.0/24,16509,amazon-02
64.238.2.0/24,16509,amazon-02
64.234.115.0/24,16509,amazon-02
64.207.204.0/23,16509,amazon-02
64.207.198.0/23,16509,amazon-02
64.207.196.0/24,16509,amazon-02
64.207.194.0/24,16509,amazon-02
64.190.237.0/24,16509,amazon-02
63.140.62.0/23,16509,amazon-02
63.140.61.0/24,16509,amazon-02
63.140.56.0/23,16509,amazon-02
63.140.55.0/24,16509,amazon-02
54.240.230.0/23,16509,amazon-02
54.240.226.0/23,16509,amazon-02
54.240.225.0/24,16509,amazon-02
54.240.208.0/20,16509,amazon-02
54.240.204.0/22,16509,amazon-02
54.240.202.0/24,16509,amazon-02
54.240.200.0/24,16509,amazon-02
54.240.192.0/21,16509,amazon-02
54.240.184.0/21,16509,amazon-02
54.240.176.0/23,16509,amazon-02
54.240.168.0/21,16509,amazon-02
54.240.167.0/24,16509,amazon-02
54.240.160.0/22,16509,amazon-02
54.240.128.0/24,16509,amazon-02
54.240.112.0/21,16509,amazon-02
54.240.96.0/20,16509,amazon-02
54.240.80.0/20,16509,amazon-02
54.240.232.0/22,16509,amazon-02
54.215.150.160/27,16509,amazon-02
54.240.244.0/22,16509,amazon-02
54.241.0.0/16,16509,amazon-02
63.140.52.0/24,16509,amazon-02
63.140.48.0/22,16509,amazon-02
63.140.43.0/24,16509,amazon-02
63.140.36.0/23,16509,amazon-02
63.140.32.0/22,16509,amazon-02
63.133.215.0/24,16509,amazon-02
63.32.0.0/14,16509,amazon-02
62.182.168.0/21,16509,amazon-02
62.133.34.0/24,16509,amazon-02
62.112.144.0/20,16509,amazon-02
62.84.160.0/20,16509,amazon-02
58.181.95.0/24,16509,amazon-02
57.180.0.0/14,16509,amazon-02
56.155.0.0/17,16509,amazon-02
56.112.0.0/16,16509,amazon-02
54.248.0.0/13,16509,amazon-02
54.244.0.0/14,16509,amazon-02
54.240.248.0/21,16509,amazon-02
52.95.244.0/24,16509,amazon-02
54.215.150.144/28,16509,amazon-02
54.215.150.139/32,16509,amazon-02
52.218.16.0/20,16509,amazon-02
52.218.0.0/21,16509,amazon-02
52.217.0.0/16,16509,amazon-02
52.216.224.0/19,16509,amazon-02
52.216.208.0/20,16509,amazon-02
52.216.200.0/21,16509,amazon-02
52.216.192.0/24,16509,amazon-02
52.218.32.0/19,16509,amazon-02
52.216.128.0/18,16509,amazon-02
52.216.80.0/20,16509,amazon-02
52.216.76.0/22,16509,amazon-02
52.216.64.0/22,16509,amazon-02
52.216.0.0/18,16509,amazon-02
52.208.0.0/13,16509,amazon-02
52.192.0.0/13,16509,amazon-02
52.144.61.0/24,16509,amazon-02
52.216.96.0/19,16509,amazon-02
52.218.80.0/20,16509,amazon-02
52.218.96.0/19,16509,amazon-02
52.218.132.0/22,16509,amazon-02
52.219.128.0/18,16509,amazon-02
52.219.96.0/19,16509,amazon-02
52.219.80.0/20,16509,amazon-02
52.219.72.0/22,16509,amazon-02
52.219.64.0/21,16509,amazon-02
52.219.56.0/21,16509,amazon-02
52.219.32.0/20,16509,amazon-02
52.219.24.0/22,16509,amazon-02
52.219.20.0/24,16509,amazon-02
52.219.16.0/22,16509,amazon-02
52.219.0.0/20,16509,amazon-02
52.218.192.0/18,16509,amazon-02
52.218.176.0/20,16509,amazon-02
52.218.168.0/21,16509,amazon-02
52.218.152.0/21,16509,amazon-02
52.218.148.0/22,16509,amazon-02
52.218.136.0/21,16509,amazon-02
52.129.104.0/21,16509,amazon-02
52.219.192.0/20,16509,amazon-02
52.129.100.0/22,16509,amazon-02
52.129.64.0/24,16509,amazon-02
52.119.232.0/22,16509,amazon-02
52.119.224.0/21,16509,amazon-02
52.119.216.0/21,16509,amazon-02
52.119.212.0/22,16509,amazon-02
52.119.210.0/23,16509,amazon-02
52.119.206.0/23,16509,amazon-02
52.119.205.0/24,16509,amazon-02
52.119.240.0/21,16509,amazon-02
52.119.192.0/21,16509,amazon-02
52.119.156.0/22,16509,amazon-02
52.119.144.0/21,16509,amazon-02
52.119.128.0/20,16509,amazon-02
52.119.41.0/24,16509,amazon-02
52.95.254.0/24,16509,amazon-02
52.95.252.0/23,16509,amazon-02
52.95.248.0/22,16509,amazon-02
52.119.160.0/19,16509,amazon-02
52.119.248.0/23,16509,amazon-02
52.119.252.0/22,16509,amazon-02
52.124.130.0/24,16509,amazon-02
52.129.34.0/24,16509,amazon-02
52.124.254.0/24,16509,amazon-02
52.124.252.0/23,16509,amazon-02
52.124.251.0/24,16509,amazon-02
52.124.248.0/23,16509,amazon-02
52.124.240.0/21,16509,amazon-02
52.124.239.0/24,16509,amazon-02
52.124.237.0/24,16509,amazon-02
52.124.232.0/22,16509,amazon-02
52.124.231.0/24,16509,amazon-02
52.124.228.0/23,16509,amazon-02
52.124.227.0/24,16509,amazon-02
52.124.225.0/24,16509,amazon-02
52.124.220.0/23,16509,amazon-02
52.124.219.0/24,16509,amazon-02
52.124.215.0/24,16509,amazon-02
52.124.180.0/24,16509,amazon-02
52.129.66.0/24,16509,amazon-02
52.219.208.0/21,16509,amazon-02
52.219.216.0/22,16509,amazon-02
52.219.220.0/23,16509,amazon-02
54.192.192.0/22,16509,amazon-02
54.192.188.0/22,16509,amazon-02
54.192.186.0/23,16509,amazon-02
54.192.185.0/24,16509,amazon-02
54.192.180.0/22,16509,amazon-02
54.192.168.0/21,16509,amazon-02
54.192.164.0/22,16509,amazon-02
54.192.198.0/23,16509,amazon-02
54.192.163.0/24,16509,amazon-02
54.192.148.0/22,16509,amazon-02
54.192.128.0/20,16509,amazon-02
54.192.120.0/21,16509,amazon-02
54.192.112.0/22,16509,amazon-02
54.192.104.0/21,16509,amazon-02
54.192.96.0/22,16509,amazon-02
54.192.64.0/19,16509,amazon-02
54.192.152.0/21,16509,amazon-02
54.192.200.0/22,16509,amazon-02
54.192.208.0/21,16509,amazon-02
54.192.216.0/22,16509,amazon-02
54.215.150.136/31,16509,amazon-02
54.215.150.128/29,16509,amazon-02
54.215.150.0/25,16509,amazon-02
54.215.148.0/23,16509,amazon-02
54.215.144.0/22,16509,amazon-02
54.215.128.0/20,16509,amazon-02
54.215.0.0/17,16509,amazon-02
54.214.0.0/16,16509,amazon-02
54.212.0.0/15,16509,amazon-02
54.206.0.0/15,16509,amazon-02
54.200.0.0/14,16509,amazon-02
54.199.0.0/16,16509,amazon-02
54.194.0.0/15,16509,amazon-02
54.193.0.0/16,16509,amazon-02
54.192.248.0/21,16509,amazon-02
54.192.232.0/22,16509,amazon-02
54.192.224.0/22,16509,amazon-02
54.192.56.0/21,16509,amazon-02
54.192.52.0/23,16509,amazon-02
54.192.48.0/22,16509,amazon-02
54.192.32.0/20,16509,amazon-02
52.223.0.0/17,16509,amazon-02
52.222.240.0/20,16509,amazon-02
52.222.232.0/21,16509,amazon-02
52.222.231.0/24,16509,amazon-02
52.222.228.0/23,16509,amazon-02
52.222.224.0/22,16509,amazon-02
52.222.222.0/23,16509,amazon-02
52.222.221.0/24,16509,amazon-02
52.222.211.0/24,16509,amazon-02
52.222.207.0/24,16509,amazon-02
52.222.200.0/22,16509,amazon-02
52.222.192.0/21,16509,amazon-02
52.222.128.0/18,16509,amazon-02
52.220.0.0/15,16509,amazon-02
52.219.254.0/23,16509,amazon-02
52.219.232.0/22,16509,amazon-02
52.219.224.0/21,16509,amazon-02
54.64.0.0/12,16509,amazon-02
54.215.150.140/30,16509,amazon-02
54.92.0.0/17,16509,amazon-02
54.94.0.0/15,16509,amazon-02
54.192.16.0/20,16509,amazon-02
54.192.8.0/22,16509,amazon-02
54.192.4.0/22,16509,amazon-02
54.192.0.0/23,16509,amazon-02
54.184.0.0/13,16509,amazon-02
54.183.0.0/16,16509,amazon-02
54.182.201.0/24,16509,amazon-02
54.182.152.0/23,16509,amazon-02
54.182.148.0/22,16509,amazon-02
54.182.146.0/23,16509,amazon-02
54.182.0.0/21,16509,amazon-02
54.180.0.0/15,16509,amazon-02
54.176.0.0/14,16509,amazon-02
54.168.0.0/14,16509,amazon-02
54.154.0.0/15,16509,amazon-02
54.153.0.0/16,16509,amazon-02
54.148.0.0/14,16509,amazon-02
54.93.0.0/16,16509,amazon-02
108.159.248.0/23,16509,amazon-02
108.159.250.0/24,16509,amazon-02
108.159.255.0/24,16509,amazon-02
192.175.4.0/24,16509,amazon-02
192.175.3.0/24,16509,amazon-02
192.175.1.0/24,16509,amazon-02
192.172.221.0/24,16509,amazon-02
192.162.219.0/24,16509,amazon-02
192.161.158.0/23,16509,amazon-02
192.161.157.0/24,16509,amazon-02
192.177.62.0/24,16509,amazon-02
192.161.152.0/24,16509,amazon-02
192.157.72.0/23,16509,amazon-02
192.157.32.0/23,16509,amazon-02
192.153.76.0/24,16509,amazon-02
192.152.132.0/23,16509,amazon-02
192.151.28.0/23,16509,amazon-02
192.150.138.0/23,16509,amazon-02
192.132.1.0/24,16509,amazon-02
192.161.151.0/24,16509,amazon-02
192.177.66.0/24,16509,amazon-02
192.177.68.0/24,16509,amazon-02
192.177.71.0/24,16509,amazon-02
192.243.245.0/24,16509,amazon-02
192.234.104.0/24,16509,amazon-02
192.230.237.0/24,16509,amazon-02
192.230.230.0/24,16509,amazon-02
192.225.99.0/24,16509,amazon-02
192.210.30.0/23,16509,amazon-02
192.206.206.0/23,16509,amazon-02
192.206.146.0/23,16509,amazon-02
192.206.0.0/24,16509,amazon-02
192.197.207.0/24,16509,amazon-02
192.190.153.0/24,16509,amazon-02
192.190.135.0/24,16509,amazon-02
192.184.70.0/23,16509,amazon-02
192.184.69.0/24,16509,amazon-02
192.184.67.0/24,16509,amazon-02
192.177.85.0/24,16509,amazon-02
192.177.79.0/24,16509,amazon-02
192.118.71.0/24,16509,amazon-02
192.245.195.0/24,16509,amazon-02
192.111.6.0/24,16509,amazon-02
192.103.254.0/24,16509,amazon-02
188.172.138.0/24,16509,amazon-02
188.172.137.0/24,16509,amazon-02
188.130.224.0/22,16509,amazon-02
188.116.35.0/24,16509,amazon-02
188.95.142.0/24,16509,amazon-02
188.95.140.0/23,16509,amazon-02
188.92.25.0/24,16509,amazon-02
188.241.223.0/24,16509,amazon-02
188.72.93.0/24,16509,amazon-02
185.255.32.0/22,16509,amazon-02
185.253.9.0/24,16509,amazon-02
185.237.6.0/23,16509,amazon-02
185.237.5.0/24,16509,amazon-02
185.236.142.0/24,16509,amazon-02
185.235.199.0/24,16509,amazon-02
185.235.164.0/24,16509,amazon-02
185.255.54.0/24,16509,amazon-02
191.101.9.0/24,16509,amazon-02
191.101.94.0/24,16509,amazon-02
192.0.62.0/24,16509,amazon-02
192.101.70.0/24,16509,amazon-02
192.84.231.0/24,16509,amazon-02
192.84.38.0/24,16509,amazon-02
192.84.23.0/24,16509,amazon-02
192.81.98.0/24,16509,amazon-02
192.80.244.0/24,16509,amazon-02
192.80.242.0/24,16509,amazon-02
192.80.240.0/24,16509,amazon-02
192.71.255.0/24,16509,amazon-02
192.71.84.0/24,16509,amazon-02
192.64.71.0/24,16509,amazon-02
192.42.69.0/24,16509,amazon-02
192.35.158.0/24,16509,amazon-02
192.33.88.0/24,16509,amazon-02
192.28.18.0/23,16509,amazon-02
192.28.17.0/24,16509,amazon-02
192.26.25.0/24,16509,amazon-02
192.111.5.0/24,16509,amazon-02
185.235.38.0/24,16509,amazon-02
193.0.181.0/24,16509,amazon-02
193.3.160.0/24,16509,amazon-02
194.30.175.0/24,16509,amazon-02
194.29.56.0/22,16509,amazon-02
194.29.54.0/24,16509,amazon-02
194.28.46.0/23,16509,amazon-02
194.9.116.0/24,16509,amazon-02
194.1.166.0/24,16509,amazon-02
194.1.164.0/23,16509,amazon-02
194.33.59.0/24,16509,amazon-02
193.243.129.0/24,16509,amazon-02
193.234.120.0/22,16509,amazon-02
193.227.246.0/23,16509,amazon-02
193.227.82.0/24,16509,amazon-02
193.221.125.0/24,16509,amazon-02
193.207.0.0/24,16509,amazon-02
193.200.156.0/24,16509,amazon-02
193.200.30.0/24,16509,amazon-02
193.239.162.0/23,16509,amazon-02
194.33.184.0/24,16509,amazon-02
194.42.96.0/23,16509,amazon-02
194.42.104.0/23,16509,amazon-02
195.85.12.0/24,16509,amazon-02
195.82.97.0/24,16509,amazon-02
195.74.60.0/24,16509,amazon-02
195.60.86.0/24,16509,amazon-02
195.46.38.0/24,16509,amazon-02
195.42.240.0/24,16509,amazon-02
195.8.103.0/24,16509,amazon-02
195.5.104.0/24,16509,amazon-02
194.247.26.0/23,16509,amazon-02
194.230.56.0/24,16509,amazon-02
194.195.101.0/24,16509,amazon-02
194.176.117.0/24,16509,amazon-02
194.140.230.0/24,16509,amazon-02
194.104.235.0/24,16509,amazon-02
194.60.252.0/24,16509,amazon-02
